gene,weight
C1orf50,1.0
C1orf53,1.0
C1orf54,1.0
C1orf56,1.0
C1orf74,1.0
C2,1.0
C20orf203,1.0
C20orf204,1.0
C20orf96,1.0
C21orf58,1.0
C21orf62,1.0
C21orf62-AS1,1.0
C21orf91,1.0
C21orf91-OT1,1.0
C22orf23,1.0
C22orf39,1.0
C2CD2,1.0
C2CD2L,1.0
C2CD4C,1.0
C2CD4D-AS1,1.0
C2CD5-AS1,1.0
C2CD6,1.0
C2orf15,1.0
C2orf27A,1.0
C2orf42,1.0
C2orf49,1.0
C2orf49-DT,1.0
C2orf50,1.0
C2orf68,1.0
C2orf69,1.0
C2orf72,1.0
C2orf73,1.0
C2orf74,1.0
C2orf74-DT,1.0
C2orf76,1.0
C2orf80,1.0
C2orf81,1.0
C2orf83,1.0
C2orf88,1.0
C2orf92,1.0
C3,1.0
C3AR1,1.0
C3orf14,1.0
C3orf18,1.0
C3orf20,1.0
C3orf33,1.0
C3orf38,1.0
C3orf49,1.0
C3orf52,1.0
C3orf62,1.0
C3orf70,1.0
C3orf80,1.0
C4BPA,1.0
C4orf19,1.0
C4orf3,1.0
C4orf33,1.0
C4orf36,1.0
C4orf45,1.0
C4orf46,1.0
C4orf47,1.0
C4orf48,1.0
C5,1.0
C5AR1,1.0
C5AR2,1.0
C5orf15,1.0
C5orf22,1.0
C5orf24,1.0
C5orf34,1.0
C5orf47,1.0
C5orf63,1.0
C5orf64,1.0
C6orf118,1.0
C6orf120,1.0
C6orf136,1.0
C6orf163,1.0
C6orf226,1.0
C6orf47,1.0
C6orf52,1.0
C6orf58,1.0
C7,1.0
C7orf25,1.0
C7orf31,1.0
C8orf33,1.0
C8orf34,1.0
C8orf34-AS1,1.0
C8orf58,1.0
C8orf76,1.0
C8orf82,1.0
C8orf88,1.0
C9orf153,1.0
C9orf24,1.0
C9orf40,1.0
C9orf43,1.0
C9orf64,1.0
C9orf78,1.0
CA1,1.0
CA10,1.0
CA11,1.0
CA12,1.0
CA13,1.0
CA14,1.0
CA2,1.0
CA3,1.0
CA3-AS1,1.0
CA4,1.0
CA5A,1.0
CA5B,1.0
CA5BP1,1.0
CA7,1.0
CA8,1.0
CAAP1,1.0
CABCOCO1,1.0
CABLES1,1.0
CABLES2,1.0
CABP1,1.0
CABP1-DT,1.0
CABP4,1.0
CABP7,1.0
CABYR,1.0
CACFD1,1.0
CACHD1,1.0
CACNA1A,1.0
CACNA1B,1.0
CACNA1C,1.0
CACNA1C-AS1,1.0
CACNA1D,1.0
CACNA1E,1.0
CACNA1F,1.0
CACNA1G,1.0
CACNA1H,1.0
CACNA1I,1.0
CACNA2D1,1.0
CACNA2D1-AS1,1.0
CACNA2D2,1.0
CACNA2D3,1.0
CACNA2D3-AS1,1.0
CACNA2D4,1.0
CACNB1,1.0
CACNB2,1.0
CACNB3,1.0
CACNG2,1.0
CACNG2-DT,1.0
CACNG3,1.0
CACNG4,1.0
CACNG5,1.0
CACTIN,1.0
CACYBP,1.0
CAD,1.0
CADM1,1.0
CADM2-AS1,1.0
CADM2-AS2,1.0
CADM3,1.0
CADM3-AS1,1.0
CADM4,1.0
CADPS,1.0
CADPS2,1.0
CAHM,1.0
CALB1,1.0
CALB2,1.0
CALCB,1.0
CALCOCO1,1.0
CALCRL,1.0
CALCRL-AS1,1.0
CALD1,1.0
CALHM2,1.0
CALHM6,1.0
CALM1,1.0
CALM2,1.0
CALM3,1.0
CALML3-AS1,1.0
CALML4,1.0
CALN1,1.0
CALR,1.0
CALY,1.0
CAMK1,1.0
CAMK1D,1.0
CAMK1G,1.0
CAMK2A,1.0
CAMK2G,1.0
CAMK2N1,1.0
CAMK2N2,1.0
CAMK4,1.0
CAMKK1,1.0
CAMKK2,1.0
CAMKMT,1.0
CAMKV,1.0
CAMLG,1.0
CAMSAP1-DT,1.0
CAMSAP3,1.0
CAMTA1-AS3,1.0
CAMTA1-DT,1.0
CAMTA2,1.0
CAND2,1.0
CANT1,1.0
CANX,1.0
CAP1,1.0
CAPG,1.0
CAPN1,1.0
CAPN1-AS1,1.0
CAPN10,1.0
CAPN10-DT,1.0
CAPN12,1.0
CAPN13,1.0
CAPN14,1.0
CAPN15,1.0
CAPN2,1.0
CAPN3,1.0
CAPN5,1.0
CAPN8,1.0
CAPN9,1.0
CAPNS1,1.0
CAPS,1.0
CARD11,1.0
CARD14,1.0
CARD18,1.0
CARD19,1.0
CARD6,1.0
CARD8,1.0
CARD8-AS1,1.0
CARD9,1.0
CARF,1.0
CARHSP1,1.0
CARM1,1.0
CARMIL1,1.0
CARMIL2,1.0
CARMIL3,1.0
CARMN,1.0
CARNMT1-AS1,1.0
CARNS1,1.0
CARTPT,1.0
CASC15,1.0
CASC17,1.0
CASC2,1.0
CASK,1.0
CASKIN1,1.0
CASKIN2,1.0
CASP10,1.0
CASP2,1.0
CASP3,1.0
CASP6,1.0
CASP7,1.0
CASP8,1.0
CASP8AP2,1.0
CASP9,1.0
CASQ1,1.0
CASQ2,1.0
CASS4,1.0
CASTOR1,1.0
CASZ1,1.0
CAT,1.0
CATSPER2P1,1.0
CATSPERB,1.0
CATSPERE,1.0
CATSPERG,1.0
CATSPERZ,1.0
CAV1,1.0
CAV2,1.0
CAV3,1.0
CAVIN1,1.0
CAVIN2,1.0
CAVIN2-AS1,1.0
CAVIN3,1.0
CAVIN4,1.0
CBARP,1.0
CBARP-DT,1.0
CBFA2T3,1.0
CBFB,1.0
CBL,1.0
CBLB,1.0
CBLL1,1.0
CBLL1-AS1,1.0
CBLN1,1.0
CBLN2,1.0
CBLN4,1.0
CBR1,1.0
CBR1-AS1,1.0
CBR3,1.0
CBR3-AS1,1.0
CBS,1.0
CBX1,1.0
CBX3,1.0
CBX4,1.0
CBX5,1.0
CBX6,1.0
CBX7,1.0
CBX8,1.0
CBY1,1.0
CC2D1B,1.0
CC2D2B,1.0
CCAR2,1.0
CCBE1,1.0
CCDC102B,1.0
CCDC106,1.0
CCDC107,1.0
CCDC110,1.0
CCDC112,1.0
CCDC113,1.0
CCDC115,1.0
CCDC117,1.0
CCDC12,1.0
CCDC120,1.0
CCDC121,1.0
CCDC122,1.0
CCDC124,1.0
CCDC125,1.0
CCDC126,1.0
CCDC127,1.0
CCDC13,1.0
CCDC134,1.0
CCDC136,1.0
CCDC137,1.0
CCDC138,1.0
CCDC141,1.0
CCDC142,1.0
CCDC144A,1.0
CCDC144NL,1.0
CCDC144NL-AS1,1.0
CCDC148,1.0
CCDC148-AS1,1.0
CCDC15,1.0
CCDC15-DT,1.0
CCDC150,1.0
CCDC152,1.0
CCDC153,1.0
CCDC154,1.0
CCDC157,1.0
CCDC158,1.0
CCDC159,1.0
CCDC160,1.0
CCDC167,1.0
CCDC168,1.0
CCDC169,1.0
CCDC170,1.0
CCDC171,1.0
CCDC174,1.0
CCDC175,1.0
CCDC177,1.0
CCDC178,1.0
CCDC18,1.0
CCDC180,1.0
CCDC181,1.0
CCDC183,1.0
CCDC184,1.0
CCDC190,1.0
CCDC191,1.0
CCDC192,1.0
CCDC196,1.0
CCDC200,1.0
CCDC22,1.0
CCDC24,1.0
CCDC25,1.0
CCDC26,1.0
CCDC28A,1.0
CCDC28A-AS1,1.0
CCDC28B,1.0
CCDC3,1.0
CCDC32,1.0
CCDC34,1.0
CCDC38,1.0
CCDC39,1.0
CCDC40,1.0
CCDC43,1.0
CCDC47,1.0
CCDC50,1.0
CCDC51,1.0
CCDC54-AS1,1.0
CCDC59,1.0
CCDC60,1.0
CCDC61,1.0
CCDC62,1.0
CCDC65,1.0
CCDC68,1.0
CCDC69,1.0
CCDC7,1.0
CCDC71,1.0
CCDC71L,1.0
CCDC73,1.0
CCDC74A,1.0
CCDC74B,1.0
CCDC77,1.0
CCDC78,1.0
CCDC8,1.0
CCDC80,1.0
CCDC81,1.0
CCDC85A,1.0
CCDC85B,1.0
CCDC85C,1.0
CCDC86,1.0
CCDC88B,1.0
CCDC88C,1.0
CCDC9,1.0
CCDC90B,1.0
CCDC90B-AS1,1.0
CCDC92B,1.0
CCDC96,1.0
CCDC97,1.0
CCDC9B,1.0
CCER2,1.0
CCHCR1,1.0
CCK,1.0
CCL28,1.0
CCL5,1.0
CCM2,1.0
CCM2L,1.0
CCN1,1.0
CCN2,1.0
CCN5,1.0
CCNA1,1.0
CCNA2,1.0
CCNB1,1.0
CCNB1IP1,1.0
CCNB3,1.0
CCNC,1.0
CCND1,1.0
CCND2,1.0
CCND2-AS1,1.0
CCND3,1.0
CCNDBP1,1.0
CCNE1,1.0
CCNE2,1.0
CCNF,1.0
CCNG1,1.0
CCNG2,1.0
CCNH,1.0
CCNI,1.0
CCNI2,1.0
CCNJ,1.0
CCNJL,1.0
CCNK,1.0
CCNL1,1.0
CCNL2,1.0
CCNO,1.0
CCNO-DT,1.0
CCNQ,1.0
CCNT1,1.0
CCNT2-AS1,1.0
CCNYL1,1.0
CCNYL2,1.0
CCP110,1.0
CCR10,1.0
CCR6,1.0
CCS,1.0
CCSAP,1.0
CCSER1,1.0
CCT2,1.0
CCT3,1.0
CCT4,1.0
CCT5,1.0
CCT6A,1.0
CCT6B,1.0
CCT6P3,1.0
CCT7,1.0
CCT8,1.0
CCZ1,1.0
CCZ1B,1.0
CD101,1.0
CD109,1.0
CD14,1.0
CD151,1.0
CD163,1.0
CD163L1,1.0
CD164,1.0
CD200R1,1.0
CD22,1.0
CD226,1.0
CD24,1.0
CD247,1.0
CD27-AS1,1.0
CD274,1.0
CD276,1.0
CD2AP,1.0
CD2BP2,1.0
CD300A,1.0
CD300LF,1.0
CD302,1.0
CD320,1.0
CD36,1.0
CD37,1.0
CD38,1.0
CD4,1.0
CD40,1.0
CD44,1.0
CD53,1.0
CD55,1.0
CD58,1.0
CD59,1.0
CD6,1.0
CD63,1.0
CD63-AS1,1.0
CD68,1.0
CD72,1.0
CD74,1.0
CD81,1.0
CD81-AS1,1.0
CD82,1.0
CD83,1.0
CD84,1.0
CD86,1.0
CD8A,1.0
CD9,1.0
CD96,1.0
CD99,1.0
CD99P1,1.0
CDADC1,1.0
CDAN1,1.0
CDC14A,1.0
CDC20-DT,1.0
CDC23,1.0
CDC26,1.0
CDC34,1.0
CDC37,1.0
CDC37L1,1.0
CDC37L1-DT,1.0
CDC42-AS1,1.0
CDC42EP2,1.0
CDC42EP3,1.0
CDC42EP4,1.0
CDC5L,1.0
CDC6,1.0
CDC7,1.0
CDCA4,1.0
CDCA5,1.0
CDCA7L,1.0
CDCA8,1.0
CDCP1,1.0
CDH1,1.0
CDH10,1.0
CDH11,1.0
CDH12,1.0
CDH13,1.0
CDH13-AS2,1.0
CDH18,1.0
CDH18-AS1,1.0
CDH19,1.0
CDH2,1.0
CDH20,1.0
CDH23,1.0
CDH24,1.0
CDH26,1.0
CDH3,1.0
CDH4,1.0
CDH6,1.0
CDH7,1.0
CDH8,1.0
CDH8-AS1,1.0
CDH9,1.0
CDHR1,1.0
CDHR2,1.0
CDHR3,1.0
CDIP1,1.0
CDIPT,1.0
CDK10,1.0
CDK11A,1.0
CDK11B,1.0
CDK16,1.0
CDK18,1.0
CDK19,1.0
CDK20,1.0
CDK2AP1,1.0
CDK2AP2,1.0
CDK3,1.0
CDK4,1.0
CDK5,1.0
CDK5R1,1.0
CDK5R2,1.0
CDK5R2-AS1,1.0
CDK5RAP1,1.0
CDK5RAP2,1.0
CDK5RAP3,1.0
CDK6,1.0
CDK6-AS1,1.0
CDK7,1.0
CDK8,1.0
CDK9,1.0
CDKAL1,1.0
CDKL1,1.0
CDKL2,1.0
CDKL4,1.0
CDKN1A,1.0
CDKN1B,1.0
CDKN1C,1.0
CDKN2A,1.0
CDKN2AIP,1.0
CDKN2AIPNL,1.0
CDKN2B-AS1,1.0
CDKN2C,1.0
CDKN2D,1.0
CDKN3,1.0
CDNF,1.0
CDO1,1.0
CDON,1.0
CDPF1,1.0
CDR1,1.0
CDR2,1.0
CDR2-DT,1.0
CDR2L,1.0
CDRT4,1.0
CDS1,1.0
CDT1,1.0
CDV3,1.0
CDYL,1.0
CDYL2,1.0
CEACAM1,1.0
CEACAM16-AS1,1.0
CEACAM19,1.0
CEBPA,1.0
CEBPB,1.0
CEBPB-AS1,1.0
CEBPD,1.0
CEBPG,1.0
CEBPZ,1.0
CEBPZOS,1.0
CECR2,1.0
CEDORA,1.0
CEL,1.0
CELA2B,1.0
CELF2,1.0
CELF2-AS2,1.0
CELF2-DT,1.0
CELF3,1.0
CELF6,1.0
CELSR1,1.0
CELSR2,1.0
CELSR3,1.0
CEMIP,1.0
CEMIP2,1.0
CENATAC-DT,1.0
CEND1,1.0
CENPA,1.0
CENPB,1.0
CENPE,1.0
CENPF,1.0
CENPH,1.0
CENPI,1.0
CENPJ,1.0
CENPK,1.0
CENPL,1.0
CENPN,1.0
CENPN-AS1,1.0
CENPO,1.0
CENPP,1.0
CENPQ,1.0
CENPS,1.0
CENPT,1.0
CENPV,1.0
CENPVL3,1.0
CENPW,1.0
CENPX,1.0
CEP104,1.0
CEP112,1.0
CEP120,1.0
CEP126,1.0
CEP128,1.0
CEP131,1.0
CEP135,1.0
CEP152,1.0
CEP162,1.0
CEP170B,1.0
CEP19,1.0
CEP20,1.0
CEP250,1.0
CEP250-AS1,1.0
CEP290,1.0
CEP295NL,1.0
CEP350,1.0
CEP41,1.0
CEP44,1.0
CEP63,1.0
CEP70,1.0
CEP72,1.0
CEP76,1.0
CEP78,1.0
CEP83,1.0
CEP85,1.0
CEP85L,1.0
CEP89,1.0
CEP97,1.0
CERCAM,1.0
CERK,1.0
CERKL,1.0
CERNA1,1.0
CEROX1,1.0
CERS1,1.0
CERS2,1.0
CERS3,1.0
CERS6,1.0
CERT1,1.0
CES2,1.0
CES3,1.0
CES5A,1.0
CETN2,1.0
CETN3,1.0
CFAP100,1.0
CFAP119,1.0
CFAP161,1.0
CFAP20,1.0
CFAP206,1.0
CFAP20DC,1.0
CFAP20DC-AS1,1.0
CFAP20DC-DT,1.0
CFAP210,1.0
CFAP221,1.0
CFAP251,1.0
CFAP276,1.0
CFAP298,1.0
CFAP299,1.0
CFAP300,1.0
CFAP36,1.0
CFAP410,1.0
CFAP418-AS1,1.0
CFAP43,1.0
CFAP44,1.0
CFAP46,1.0
CFAP47,1.0
CFAP52,1.0
CFAP53,1.0
CFAP54,1.0
CFAP57,1.0
CFAP58,1.0
CFAP58-DT,1.0
CFAP61,1.0
CFAP65,1.0
CFAP68,1.0
CFAP69,1.0
CFAP70,1.0
CFAP74,1.0
CFAP90,1.0
CFAP91,1.0
CFAP92,1.0
CFAP97,1.0
CFAP97D2,1.0
CFAP99,1.0
CFB,1.0
CFC1,1.0
CFD,1.0
CFDP1,1.0
CFH,1.0
CFI,1.0
CFL1,1.0
CFL1P1,1.0
CFL2,1.0
CFLAR,1.0
CFLAR-AS1,1.0
CFP,1.0
CFTR,1.0
CGAS,1.0
CGN,1.0
CGNL1,1.0
CGREF1,1.0
CGRRF1,1.0
CH25H,1.0
CHAC1,1.0
CHAC2,1.0
CHADL,1.0
CHAF1A,1.0
CHAF1B,1.0
CHAMP1,1.0
CHCHD1,1.0
CHCHD10,1.0
CHCHD2,1.0
CHCHD3,1.0
CHCHD4,1.0
CHCHD5,1.0
CHCHD7,1.0
CHD1L,1.0
CHD3,1.0
CHD4,1.0
CHD7,1.0
CHDH,1.0
CHEK1,1.0
CHEK2,1.0
CHERP,1.0
CHGA,1.0
CHGB,1.0
CHID1,1.0
CHKB,1.0
CHKB-DT,1.0
CHL1-AS2,1.0
CHM,1.0
CHML,1.0
CHMP1A,1.0
CHMP1B,1.0
CHMP2A,1.0
CHMP2B,1.0
CHMP3,1.0
CHMP3-AS1,1.0
CHMP4A,1.0
CHMP4B,1.0
CHMP5,1.0
CHMP6,1.0
CHMP7,1.0
CHN1,1.0
CHN2,1.0
CHODL,1.0
CHP1,1.0
CHPF,1.0
CHPF2,1.0
CHRAC1,1.0
CHRD,1.0
CHRDL1,1.0
CHRM1,1.0
CHRM2,1.0
CHRM3,1.0
CHRM3-AS2,1.0
CHRM4,1.0
CHRM5,1.0
CHRNA2,1.0
CHRNA4,1.0
CHRNA5,1.0
CHRNA6,1.0
CHRNA7,1.0
CHRNB1,1.0
CHRNB2,1.0
CHRNB3,1.0
CHRNE,1.0
CHROMR,1.0
CHST1,1.0
CHST10,1.0
CHST11,1.0
CHST12,1.0
CHST15,1.0
CHST2,1.0
CHST3,1.0
CHST5,1.0
CHST6,1.0
CHST7,1.0
CHST8,1.0
CHST9,1.0
CHSY1,1.0
CHSY3,1.0
CHTF18,1.0
CHTOP,1.0
CHUK,1.0
CHURC1,1.0
CIAO2A,1.0
CIAO2B,1.0
CIAO3,1.0
CIAPIN1,1.0
CIART,1.0
CIB1,1.0
CIB2,1.0
CIBAR1-DT,1.0
CIC,1.0
CIDEA,1.0
CIITA,1.0
CINP,1.0
CIP2A,1.0
CIPC,1.0
CIR1,1.0
CISD1,1.0
CISD2,1.0
CISD3,1.0
CITED1,1.0
CITED2,1.0
CITED4,1.0
CKAP2,1.0
CKAP2-DT,1.0
CKAP4,1.0
CKB,1.0
CKLF,1.0
CKMT1A,1.0
CKMT1B,1.0
CKMT2,1.0
CKS1B,1.0
CKS2,1.0
CLASP1-AS1,1.0
CLBA1,1.0
CLCA4,1.0
CLCA4-AS1,1.0
CLCN2,1.0
CLCN5,1.0
CLCN7,1.0
CLDN1,1.0
CLDN10,1.0
CLDN11,1.0
CLDN12,1.0
CLDN14-AS1,1.0
CLDN15,1.0
CLDN16,1.0
CLDN20,1.0
CLDN4,1.0
CLDND1,1.0
CLDND2,1.0
CLEC11A,1.0
CLEC14A,1.0
CLEC17A,1.0
CLEC2D,1.0
CLEC2L,1.0
CLEC4A,1.0
CLGN,1.0
CLHC1,1.0
CLIC2,1.0
CLIC4,1.0
CLIC5,1.0
CLINT1,1.0
CLIP2,1.0
CLIP3,1.0
CLK2,1.0
CLK3,1.0
CLMN,1.0
CLMP,1.0
CLN3,1.0
CLN5,1.0
CLN6,1.0
CLN8,1.0
CLN8-AS1,1.0
CLNK,1.0
CLP1,1.0
CLPB,1.0
CLPP,1.0
CLPTM1,1.0
CLPTM1L,1.0
CLSPN,1.0
CLSTN2,1.0
CLTA,1.0
CLTB,1.0
CLTCL1,1.0
CLTRN,1.0
CLU,1.0
CLUH,1.0
CLUL1,1.0
CLVS1,1.0
CLVS2,1.0
CLXN,1.0
CLYBL,1.0
CMAS,1.0
CMBL,1.0
CMC4,1.0
CMKLR1,1.0
CMPK2,1.0
CMSS1,1.0
CMTM1,1.0
CMTM2,1.0
CMTM3,1.0
CMTM5,1.0
CMTM6,1.0
CMTM7,1.0
CMTM8,1.0
CMTR1,1.0
CMTR2,1.0
CMYA5,1.0
CNBD1,1.0
CNBD2,1.0
CNDP1,1.0
CNDP2,1.0
CNEP1R1,1.0
CNFN,1.0
CNGA1,1.0
CNGA4,1.0
CNGB1,1.0
CNGB3,1.0
CNIH1,1.0
CNIH2,1.0
CNIH3,1.0
CNIH3-AS2,1.0
CNIH4,1.0
CNKSR1,1.0
CNKSR2,1.0
CNKSR3,1.0
CNMD,1.0
CNN1,1.0
CNN3,1.0
CNN3-DT,1.0
CNNM1,1.0
CNNM2,1.0
CNNM3,1.0
CNNM4,1.0
CNOT10,1.0
CNOT11,1.0
CNOT3,1.0
CNOT6L,1.0
CNOT7,1.0
CNOT8,1.0
CNOT9,1.0
CNP,1.0
CNPPD1,1.0
CNPY2-AS1,1.0
CNPY3,1.0
CNPY4,1.0
CNR1,1.0
CNTD1,1.0
CNTFR,1.0
CNTLN,1.0
CNTN1,1.0
CNTN2,1.0
CNTN3,1.0
CNTN4,1.0
CNTN4-AS1,1.0
CNTN4-AS2,1.0
CNTN5,1.0
CNTN6,1.0
CNTNAP1,1.0
CNTNAP2,1.0
CNTNAP2-AS1,1.0
CNTNAP3,1.0
CNTNAP3B,1.0
CNTNAP3C,1.0
CNTNAP4,1.0
CNTNAP5,1.0
CNTNAP5-DT,1.0
CNTRL,1.0
CNTROB,1.0
COA3,1.0
COA4,1.0
COA5,1.0
COA6,1.0
COA6-AS1,1.0
COA7,1.0
COA8,1.0
COASY,1.0
COBL,1.0
COBLL1,1.0
COCH,1.0
COG1,1.0
COG2,1.0
COG4,1.0
COG5,1.0
COG8,1.0
COIL,1.0
COL10A1,1.0
COL11A1,1.0
COL11A2,1.0
COL12A1,1.0
COL13A1,1.0
COL14A1,1.0
COL15A1,1.0
COL16A1,1.0
COL18A1,1.0
COL19A1,1.0
COL20A1,1.0
COL21A1,1.0
COL22A1,1.0
COL23A1,1.0
COL24A1,1.0
COL25A1,1.0
COL26A1,1.0
COL27A1,1.0
COL28A1,1.0
COL3A1,1.0
COL4A1,1.0
COL4A2,1.0
COL4A3,1.0
COL4A4,1.0
COL4A5,1.0
COL5A1,1.0
COL5A2,1.0
COL5A3,1.0
COL6A1,1.0
COL6A2,1.0
COL6A3,1.0
COL6A6,1.0
COL7A1,1.0
COL8A1,1.0
COL8A2,1.0
COL9A1,1.0
COL9A2,1.0
COL9A3,1.0
COLCA1,1.0
COLEC10,1.0
COLEC11,1.0
COLEC12,1.0
COLGALT1,1.0
COLGALT2,1.0
COLQ,1.0
COMMD10,1.0
COMMD2,1.0
COMMD3,1.0
COMMD4,1.0
COMMD5,1.0
COMMD6,1.0
COMMD7,1.0
COMMD8,1.0
COMMD9,1.0
COMT,1.0
COMTD1,1.0
COP1,1.0
COP1-DT,1.0
COPB1,1.0
COPB2-DT,1.0
COPE,1.0
COPG1,1.0
COPG2,1.0
COPG2IT1,1.0
COPRS,1.0
COPS3,1.0
COPS4,1.0
COPS5,1.0
COPS6,1.0
COPS7A,1.0
COPS7B,1.0
COPS8,1.0
COPS8-DT,1.0
COPS9,1.0
COPZ1,1.0
COPZ2,1.0
COQ10A,1.0
COQ10B,1.0
COQ2,1.0
COQ3,1.0
COQ5,1.0
COQ6,1.0
COQ7,1.0
COQ8A,1.0
COQ8B,1.0
COQ9,1.0
CORIN,1.0
CORO1A,1.0
CORO1B,1.0
CORO1C,1.0
CORO2A,1.0
CORO2B,1.0
CORO6,1.0
CORO7,1.0
CORT,1.0
COTL1,1.0
COX10,1.0
COX10-DT,1.0
COX14,1.0
COX15,1.0
COX16,1.0
COX17,1.0
COX18,1.0
COX19,1.0
COX20,1.0
COX4I1,1.0
COX5A,1.0
COX5B,1.0
COX6A1,1.0
COX6B1,1.0
COX6C,1.0
COX7A1,1.0
COX7A2,1.0
COX7B,1.0
COX7C,1.0
COX8A,1.0
CP,1.0
CPA6,1.0
CPAMD8,1.0
CPB1,1.0
CPB2,1.0
CPB2-AS1,1.0
CPEB1,1.0
CPEB1-AS1,1.0
CPEB2-DT,1.0
CPED1,1.0
CPHXL2,1.0
CPLX1,1.0
CPLX2,1.0
CPLX3,1.0
CPM,1.0
CPNE2,1.0
CPNE3,1.0
CPNE4,1.0
CPNE6,1.0
CPNE7,1.0
CPNE8,1.0
CPNE9,1.0
CPO,1.0
CPOX,1.0
CPPED1,1.0
CPQ,1.0
CPS1,1.0
CPSF1,1.0
CPSF2,1.0
CPSF3,1.0
CPSF4,1.0
CPT1A,1.0
CPT1B,1.0
CPT1C,1.0
CPT2,1.0
CPTP,1.0
CPVL,1.0
CPVL-AS2,1.0
CPXM2,1.0
CR1,1.0
CR1L,1.0
CRABP1,1.0
CRABP2,1.0
CRACD,1.0
CRACDL,1.0
CRACR2A,1.0
CRACR2B,1.0
CRADD,1.0
CRADD-AS1,1.0
CRAT,1.0
CRAT37,1.0
CRB1,1.0
CRB2,1.0
CREB3,1.0
CREB3L1,1.0
CREB3L2,1.0
CREB3L4,1.0
CREB5,1.0
CREBL2,1.0
CREG1,1.0
CREG2,1.0
CRELD1,1.0
CRELD2,1.0
CREM,1.0
CRHBP,1.0
CRHR1,1.0
CRHR2,1.0
CRIM1,1.0
CRIM1-DT,1.0
CRIP2,1.0
CRIP3,1.0
CRIPT,1.0
CRISPLD1,1.0
CRISPLD2,1.0
CRLF1,1.0
CRLS1,1.0
CRMA,1.0
CRNDE,1.0
CRNKL1,1.0
CROCC,1.0
CROCCP3,1.0
CROT,1.0
CRPPA,1.0
CRPPA-AS1,1.0
CRTAC1,1.0
CRTAP,1.0
CRTC2,1.0
CRTC3,1.0
CRTC3-AS1,1.0
CRY1,1.0
CRYAB,1.0
CRYBB1,1.0
CRYBB2,1.0
CRYBG1,1.0
CRYBG3,1.0
CRYGD,1.0
CRYGS,1.0
CRYL1,1.0
CRYM,1.0
CRYZ,1.0
CSDC2,1.0
CSE1L,1.0
CSF1,1.0
CSF1R,1.0
CSF2RA,1.0
CSF3R,1.0
CSGALNACT1,1.0
CSK,1.0
CSKMT,1.0
CSMD1,1.0
CSMD2,1.0
CSMD3,1.0
CSNK1G2,1.0
CSNK2B,1.0
CSNKA2IP,1.0
CSPG4,1.0
CSPG5,1.0
CSRNP1,1.0
CSRP1,1.0
CSRP1-AS1,1.0
CSRP2,1.0
CSRP3-AS1,1.0
CST3,1.0
CSTB,1.0
CSTF1,1.0
CSTF2,1.0
CSTF2T,1.0
CSTF3-DT,1.0
CT69,1.0
CT75,1.0
CTBP1,1.0
CTBP1-DT,1.0
CTBP2,1.0
CTBS,1.0
CTC-338M12.4,1.0
CTC1,1.0
CTCF,1.0
CTDNEP1,1.0
CTDP1,1.0
CTDSP1,1.0
CTDSP2,1.0
CTDSPL,1.0
CTDSPL2-DT,1.0
CTH,1.0
CTHRC1,1.0
CTIF,1.0
CTNNA2,1.0
CTNNA2-AS1,1.0
CTNNA3,1.0
CTNNAL1,1.0
CTNND2,1.0
CTNS,1.0
CTNS-AS1,1.0
CTPS1,1.0
CTPS2,1.0
CTR9,1.0
CTRL,1.0
CTSA,1.0
CTSB,1.0
CTSC,1.0
CTSD,1.0
CTSF,1.0
CTSH,1.0
CTSK,1.0
CTSL,1.0
CTSO,1.0
CTSS,1.0
CTSV,1.0
CTSZ,1.0
CTTN,1.0
CTTN-DT,1.0
CTTNBP2,1.0
CTTNBP2NL,1.0
CTU1,1.0
CTU2,1.0
CTXN1,1.0
CTXN2,1.0
CTXN2-AS1,1.0
CTXN3,1.0
CTXND1,1.0
CUBN,1.0
CUEDC1,1.0
CUEDC2,1.0
CUL4B,1.0
CUL7,1.0
CUL9,1.0
CUTA,1.0
CUTC,1.0
CUX1,1.0
CUX2,1.0
CWC15,1.0
CWC25,1.0
CWC27,1.0
CWF19L1,1.0
CWF19L2,1.0
CX3CL1,1.0
CX3CR1,1.0
CXADR,1.0
CXCL12,1.0
CXCL13,1.0
CXCL14,1.0
CXCL16,1.0
CXCL17,1.0
CXXC1,1.0
CXXC4,1.0
CXXC4-AS1,1.0
CXXC5,1.0
CXorf38,1.0
CYB561,1.0
CYB561A3,1.0
CYB561D1,1.0
CYB561D2,1.0
CYB5A,1.0
CYB5D1,1.0
CYB5R1,1.0
CYB5R2,1.0
CYB5R3,1.0
CYB5RL,1.0
CYBA,1.0
CYBB,1.0
CYBC1,1.0
CYBRD1,1.0
CYC1,1.0
CYCS,1.0
CYFIP1,1.0
CYGB,1.0
CYP1B1,1.0
CYP1B1-AS1,1.0
CYP20A1,1.0
CYP24A1,1.0
CYP26B1,1.0
CYP27A1,1.0
CYP27C1,1.0
CYP2B7P,1.0
CYP2C8,1.0
CYP2E1,1.0
CYP2G1P,1.0
CYP2J2,1.0
CYP2R1,1.0
CYP2U1,1.0
CYP2U1-AS1,1.0
CYP39A1,1.0
CYP3A43,1.0
CYP3A5,1.0
CYP3A7,1.0
CYP46A1,1.0
CYP4A22-AS1,1.0
CYP4V2,1.0
CYP4X1,1.0
CYP4Z1,1.0
CYP51A1,1.0
CYP51A1-AS1,1.0
CYP7B1,1.0
CYREN,1.0
